rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,timestamp_year
1,Returned,Returned...Don't waste your money.,[],5559166928,5559166928,AEDMZZ6MWGGX4RVMRIMG27LSUDZQ,1471953282000,2,TRUE,2016
1,Not his best work.,Sounds tinny. Really disappointed in the album.<br />.,[],B00J6DTIKA,B00J6DTIKA,AHHQFOTZX263BSZWDMCNJ6I3UJFA,1461290520000,0,TRUE,2016
1,Not the soundtrack,This isn't the soundtrack.  The soundtrack is what I was looking for.  I purchased this CD by mistake.,[],B001VA89RY,B001VA89RY,AGE2H5TX5W3RGHTV32K4T4UQ7DSA,1473785557000,0,TRUE,2016
1,NOT GREEN,I am PISSED. This says Green Marble. The packaging says green marble. It came as a plain black 180 gram vinyl. This is NOT what I paid for!,[],B012EEQ4WC,B012EEQ4WC,AEDGL5YNO7RJM3ZELOCGW6V7LMCA,1451937058000,6,TRUE,2016
1,One Star,The CD was defective,[],1886554587,1886554587,AFU7EVDOO4TIPZUAKOHFPFTG7OFA,1470231245000,0,TRUE,2016
1,Sad final entry in the series...,"Of the 3 volumes of this series that exist, this is by far the easiest session to skip.  WHFS at this stage in their lifespan had lost some of it's indie-cred and that is reflected in the generic artists and song selections for this collection of songs performed in the radio studio.  Recording quality is good...it is sadly the songs that lack any substance.",[],B000OB3ARA,B000OB3ARA,AFTNPJYJYTKF27LQKDPVTBHENBKA,1470320526000,1,TRUE,2016
1,All the Good Reviews Look Fake - This is Junk,"This is really junk junk.  Normally I read reviews, but I was in a rush and only looked at stars.  Now after I got the hose and tried it out and saw how bad it was I went back to read the reviews.  The only good reviews were written by people who are from the seller and who have  been given a &#34;discounted&#34; (I assume free) hose to test and give an &#34;unbiased&#34; report on it.  All the bad reports were given by innocent people like me that trusted the stars.  I thought Amazon had solved this problem of fake reviews.<br /><br />Anyway, the nozzle did not attach properly to the hose because the threads don't match up so it leaked badly.  This problem is compounded by the fact that the nozzle once attached cannot be removed because the nozzle threads onto a fitting that has a separate set of threads in the back which thread directly to the hose.  So when you try to remove the nozzle you end up unthreading the valve that the nozzle threads into.  There is no place to put a wrench on to keep everything from spinning. It is hard to describe, but trust me you can't remove the nozzle.<br /><br />The holder is a thin piece of metal with no holes to put screws in so it can be mounted.<br /><br />So I am returning it as you will too if you buy it.  I never actually got to see how long the hose lasts.  I refer you to the other one star reviews for that information.  Good luck.",[],B01BYANS6W,B01BYANS6W,AE7UWJJ7SYUMWXTVMWRCCAXNCV6Q,1459534895000,15,TRUE,2016
1,Not What I Expected,The disc arrived in a timely manner in o.k. condition. After listening to the cd i found that i just didn't like it.,[],B000006U95,B000006U95,AEHS6BRPUEQG6NVTBOX5YXPROY7A,1478812047000,0,TRUE,2016
1,the cds are wonderful and I would have no regrets buying them if ...,"The seller didn't have that they didn't include the extra gifts on their description when I bought it and unfortunately I cannot return the opened cds. This means I am stuck without all the product I thought I had bought. They were quite cold when I contacted them, I expect customer service to fix or attempt to fix what the company did wrong. Will NOT ever order from them again as they did nothing to resolve this unfortunate situation. Just a note: the cds are wonderful and I would have no regrets buying them if it wasn't for the fact that I paid so much money for what I thought was a great package deal. If you are fine spending so much extra for so little its a great buy! If not go to kpoptown.com or one of the other Korean websites online. They have great deals and are clear on what they are selling.",[],B00K68ITL8,B00K68ITL8,AGQWFA53NMJ5GSM5EKE4LSPMPH6A,1453525835000,1,TRUE,2016
1,I was hoping it would of been like something I hear when I am in my home ...,"I understand where Wendi is coming from, But taking Ho'oponpono apart and revising it this way that is on the CD is awlful.<br /><br />I had to change this CD to a calm relaxation by Mark Bowden. Wendi Friesen was up setting to me. I was hoping it would of been<br /><br />like something I hear when I am in my home land Hawaii.",[],B00AW0M40C,B00AW0M40C,AEB3R5XKQSVEXWOIMF2JC5BQE2HA,1476721793000,0,TRUE,2016
1,One Star,Bootleg copy. Do not buy for even decent sound.,[],B00Z4STPL8,B00Z4STPL8,AGETOW5IVPNA5K2T226N5OCVLWSA,1464720300000,2,TRUE,2016
1,Poor quality for the price,Poor quality for the price. Seems like it should have been a $20 costume. Paying a little more (like at a disney store) i would have gotten FAR FAR better quality.,[],B019OBBSCO,B019OBBSCO,AHBMGA5VCTIJJDMBTAGDOPNJ67MA,1456796195000,0,TRUE,2016
1,One Star,this was in poor condition the tape had sounds on it when I bought it.,[],B001LZ540O,B001LZ540O,AGHOU2L4TDIIOVWBWMB5MF64BEVQ,1456238955000,0,TRUE,2016
1,Seriously?,"Very disappointed! This CD holds no comparison to previous Promise Keeper albums. Apparently &#34;Unleashed&#34; means you are not held to restraint with regards to quality of style, arrangements, or ...  Only a small handful of songs worth listening to, not enough to endure the entire album.",[],B000G73DJW,B000G73DJW,AGMCVSWIHXC4JYITYVO4FE3N5AWQ,1458244149000,0,TRUE,2016
1,Feeling Duped,"Although I enjoy the music I felt duped when purchasing it. The CD was shipped from Russia and the credits are in Russian, which I do not speak. Nothing in the description advised it was coming from Russia. I will no longer buy CDs through Amazon.",[],B00FPDQUV0,B00FPDQUV0,AGONW3AIYXIBYV3B764W23GRSW5A,1463098229000,3,TRUE,2016
1,Waste of money,Waste of money.  Our dog was perfectly calm as long as the thunderstorm sound was accompanied by music.  It did absolutely NOTHING for her fear during a real storm.  Total waste of money,[],B00B8Y1D2Q,B00B8Y1D2Q,AEVULXPWG5LBWZMW4EC2XVP46KXA,1466813099000,0,TRUE,2016
1,I did not get the item as pictured,I ordered the cd with music and got the audio book instead. What happened? So annoying!!,[],B001VYDC7M,B001VYDC7M,AGD2PIDLILDKEV2MCI7VU5ZBHOEQ,1477886970000,0,TRUE,2016
1,One Star,"Disappointed. Poor subject matter, poor quality.",[],B000BSJK34,B000BSJK34,AEANILA7JVSWIFHG45PYYYHZTAMA,1475328391000,0,TRUE,2016
1,Awful CD,I thought his would be. Symphonic CD.  It's!  The instrumentation is single instrument and I thought this would keep a child awake rather than lulling it to sleep.  Do not buy.,[],B00TXA60N4,B00TXA60N4,AFQGDYM6FBH2M6ZOFMDBAIBHF3KA,1477843688000,0,TRUE,2016
1,One Star,Crap.,[],B002LVGU82,B002LVGU82,AFRKNKMF6FVORP6BMTPNNY2OL5NQ,1457235092000,0,TRUE,2016
1,One Star,AVOID ONLY 3 SIMILAR SOUNDING TO ORGINAL THEMES NOT ORIGINAL THEMES THE CUZ,[],B00280WBZW,B00280WBZW,AHJ33WXJZFGC4WSUHYPGFYMMAQDQ,1461835462000,0,TRUE,2016
1,A sad bit of amateurish recording.  Such a pity.  Carlos and Ludwig deserve better.  So do you.,Most audio reviews contain two parts... the performance and the recording.  The recording is  SO BAD on this CD that if the performance is magnificent you'll never know.  This sounds like someone in the balcony snuck in an old cassette recorder.  You can hear rustling of heavy handling.  You can hear the thum-thum-thum of a spindle(s) turning.  Old telephones had more dynamic range than this recording.  It's a shame... but this CD is utter junk.  Even Ludwig could hear how bad this recording is.  (fyi... I listen on ADS 1530s.),[],B000W7P6E6,B000W7P6E6,AHJYAJAVQBIQ2BITTF23A3HLNYSQ,1462411738000,1,TRUE,2016
1,This disk is defective right out of the box. ...,This disk is defective right out of the box. I tested in in four CD/DVD players that I know work and the disk will not work. It only plays white noise on all test tracks and does not rotate between speakers. I would return it but its been too long since my purchase.,[],B00HWXBA48,B00HWXBA48,AHBAFLXXQVPM4ZCD5NRBMRRMH2PA,1452918024000,1,TRUE,2016
1,One Star,Very small,[],B00ASSQJ90,B00ASSQJ90,AGGOMMKAVFST4MSROALLXK5PMWHQ,1456854277000,0,TRUE,2016
1,One Star,200g with the cover included maybe.  Record was from a public library collection and not a double lp,[],B00BXHW9SK,B00BXHW9SK,AFNKRNVWMMYCSE6EMWEBCBQJWYNQ,1461263952000,1,TRUE,2016
1,One Star,This CD did not have good sound!,[],9746784129,9746784129,AGPDEKLWLPS6JGO37EFHV2IH2OYA,1476056671000,0,TRUE,2016
1,One Star,This is just an instrumental. I wanted the songs as sung in the movie. I am returning it.,[],B000N6KZ2Y,B000N6KZ2Y,AHNXPEZXEQ2OE6E5VORLFCUAUD4A,1475322329000,1,TRUE,2016
1,One Star,Did not work in my car.,[],B00CN2MQ8W,B00CN2MQ8W,AFHCS4JB5U7IIM5YAGWKPTUJSRJQ,1452523290000,0,TRUE,2016
1,One Star,Item was scratched and skipped!,[],B00FSZOJOK,B00FSZOJOK,AHMICS5SDEOWIDSAT3FQEYJOIXMA,1451933789000,0,TRUE,2016
1,I have purchased a good number of 78s from Amazon suppliers,"I am not sure you can put zero stars or I would have ... first the records in the set are in no way connected to the cover, second all the records had through both sides radius cracks ... 78s are so dense the hold together but a big pop sound on each and ever rotation and one record had a huge bite (if you will) out of the edge.  I have purchased a good number of 78s from Amazon suppliers, never gotten any in this condition including a couple of &#34;bulkish&#34; ... quite a number in a pack of which you have no idea what is included.  Almost all 78s are in less the perfect condition but these are barely playable.  I just purchased two 78s on Ebay that were in GREAT shape for basically this same amount of money ... Glenn Miller  .... so even renowned music.  Very disappointing.",[],B00AQ0T0WI,B00AQ0T0WI,AGOHRKDSTTJMOADBZALXRNB2YRAQ,1460727276000,0,TRUE,2016
1,One Star,This collection is supposed to have 3 discs. I only received 1.,[],B000C1I2OS,B000C1I2OS,AESMRRL5GVX5KVPBS2A4HVZZUFGQ,1454967892000,0,TRUE,2016
1,"Awesome, if they dont come warped","Love the color, but mine came warped. The better of the two control vinyl would wobble and would consistently read .3bpm's off, up and down above and below the set bpm every time the record would reach a full rotation. The other was punched off center and looked to have some sort of dye/paint smeared on it. Am returning.",[],B00NUC9UPQ,B00NUC9UPQ,AHGSFSTLF3XIUJ2ZN7F2BYZJ55YQ,1458873802000,0,TRUE,2016
1,One Star,"This was given as a gift, they opened it and tried to play it and it was broken",[],B00R589QWS,B00R589QWS,AEX2SGNJWYD6SE3FMVPK7IVKNNUQ,1471292575000,0,TRUE,2016
1,One Star,I'm sure this Cd is great by that is not the Cd I received,[],B00005V5G6,B00005V5G6,AH7KCKCD2QGZXICGX7QOBNM54BHQ,1461630661000,0,TRUE,2016
1,One Star,didn't play well...,[],B002XWRLFU,B002XWRLFU,AHR2J6IYYRO4URPNDK53GRUNY53Q,1461894286000,0,TRUE,2016
1,One Star,good cd but terribly over-priced,[],B01AB7MW7K,B01AB7MW7K,AH4E2R5VJMCLAGP6UN4HNJGGMBYA,1461377439000,0,TRUE,2016
1,Think twice about buying used albums here.,I like Steely Dan just fine. The album was listed in very good condition. It is badly scratched and worthless.,[],B0057R8NFA,B0057R8NFA,AG6OOEHVRPVZTFP6IDA6OI2EVAOQ,1456632151000,1,TRUE,2016
1,One Star,Didn't come with poster.,[],696300435,696300435,AEK6GKXJWJE6T7PF5AADDGHBG74A,1460251310000,0,TRUE,2016
1,One Star,Did not work at all.,[],B01NCVE0HZ,B01NCVE0HZ,AG4VTWACVROUOA2KBR5WMK74Q4GQ,1513359183316,1,TRUE,2017
1,Was cheated.  Only 1 CD.  Supposed to be 2.,Was supposed to have 2 CDs.  But there was only one.,[],B00SZ8C6C4,B00SZ8C6C4,AGQ5PTYKBS73AT6ONAVTWZPWLTBA,1501712096575,1,TRUE,2017
1,Arrived Broken!!!,This record arrived shattered... so who knows if its any good.  I do know that this sell does not know how to package or ship !!!,[],B000XDB1A2,B000XDB1A2,AEUMZOI67H3CCFCPSV6PC2R6UHAA,1490293197000,0,TRUE,2017
1,Horrendous,OMG !!!! these are little more than Muzak versions of Swingtime classics!!! YIPES!!!!!,[],B000H14PPI,B000H14PPI,AFQRHZWGBWP7YYJFRDBPAL7WA36A,1509246505352,1,TRUE,2017
1,Waste of money,Awful music - complete waste of money!,[],B06WGTQTPN,B06WGTQTPN,AEMBLBM4BUPI7ZRLS4JONNLCDBQA,1489436853000,0,TRUE,2017
1,There are better CDs for this purpose,Not worth the $. There are better CDs for this purpose.,[],B009SEVOEU,B009SEVOEU,AGIGXUUY2YSLLUWMZNQAKSKJ7VNQ,1497469270244,1,TRUE,2017
1,Words were wrong,The track lyrics included would have been better if I had typed them up. This is not the quality I expected at all. The words were totally wrong. I had to look up the correct words online.,[],B0076CZD0W,B0076CZD0W,AHDAT2RRDJYOD7A3GKAA6NZIC6VQ,1506020736717,0,TRUE,2017
1,One Star,Not a CD,[],B00JF7A3LA,B00JF7A3LA,AGKOCI42H5IOUPNTMSL2TNMPT4DQ,1513074460589,0,TRUE,2017
1,damaged unslealed product with no photocard,"also, the item was not sealed and the photocard is missing. Photobook doesnt feel new. it feels as if someone's been through it a couple of times. The last page that has the cd on it shouldnt flap open easily as mine does.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Jqy0t5WAL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Jqy0t5WAL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Jqy0t5WAL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71K14BsSj+L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71K14BsSj+L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71K14BsSj+L.jpg', 'attachment_type': 'IMAGE'}]",B01KE76REQ,B01KE76REQ,AHJVVDGM3OG6XSKXAEO6C6HPIZXA,1493423004000,8,TRUE,2017
